ts_code,t0,final_stage,terminate_date,apply_date,list_date,raise_plan_yi,raise_act_yi,price_ratio,purpose,base_date,gap_cal_days,d0,d1,ex1,d5,ex5,d20,ex20,d60,ex60,suspended
605358.SH,20210313,实施完成,,20210927,20211018,52.0,52.0,80.0,1、年产180万片集成电路用12英寸硅片;2、年产72万片6英寸功率半导体芯片技术改造项目;3、年产240万片6英寸硅外,20210312,1,-0.038002296211251285,-0.08557107053347657,-0.07671217209544945,-0.1299677765843179,-0.11759592182942091,-0.0026256116481682135,0.009101680335989126,0.13617376775271506,0.08652713959528158,
603399.SH,20210311,终止,20210413,,,,,80.0,募集配套资金用于支付本次交易的现金对价、相关交易税费及中介机构费用、标的公司项目建设、补充上市公司和标的公司流动资金、偿,20210311,0,-0.020134228187919434,-0.08732876712328774,-0.0916227978998927,-0.148972602739726,-0.15542013278293776,-0.1952054794520548,-0.1984347309311717,-0.11643835616438358,-0.15446475681153593,
601011.SH,20210309,终止,20210424,,,15.77,,80.0,1、宝泰隆新材料股份有限公司一矿项目;2、宝泰隆新材料股份有限公司二矿项目;3、宝泰隆新材料股份有限公司三矿项目;4、补,20210309,0,-0.09185803757828814,0.020689655172413834,0.021162285453265595,0.04827586206896539,0.02168178056399106,-0.055172413793103336,-0.08784676382305667,-0.03218390804597693,-0.09678015747774127,
002893.SZ,20210309,终止,20220113,,,2.5,,80.0,用于迁西富龙热力有限责任公司迁西县区工业余热供暖技术改造项目、华通热力节能环保、智慧供热技术改造项目、偿还银行贷款,20210309,0,-0.06408544726301735,-0.058487874465049994,-0.058051907334334185,0.03708987161198274,0.010779571459504478,0.6718972895863056,0.6140791669451333,0.6176890156918688,0.5097174247776506,
600155.SH,20210308,实施完成,,20221027,20221111,80.0,30.27,80.0,1、证券自营业务;2、信用交易业务;3、股权投资业务;4、资产管理业务;5、信息系统建设;6、偿还债务。,20210308,0,-0.030164533820840944,-0.01979264844486328,-0.0016660494132687553,-0.027332704995287394,-0.026915048666860897,-0.032987747408105506,-0.05007742653845415,0.025447690857681504,-0.023209108034957016,
603883.SH,20210304,实施完成,,20220121,20220210,17.4,17.4,80.0,1、新建连锁药店项目；2、华东医药产品分拣加工项目；3、企业数字化平台及新零售建设项目；4、补充流动资金。,20210304,0,-0.04702329594478005,-0.000603591368643297,-0.00017412324549215263,-0.051908857703334865,-0.03351981429208617,0.0537196318092652,0.0650158182501741,-0.14290025652633176,-0.16521361284977387,
603290.SH,20210303,实施完成,,20211028,20211112,35.0,35.0,80.0,1、高压特色工艺功率芯片研发及产业化项目;2、SiC芯片研发及产业化项目;3、功率半导体模块生产线自动化改造项目;4、补,20210303,0,-0.05028379566711971,-0.07744107744107742,-0.058109583703251366,-0.25930134680134675,-0.210954226623155,-0.2849326599326599,-0.25688746311754407,-0.01711770062568463,-0.03008173511455292,
300173.SZ,20210302,终止,20210731,,,10.02,,80.0,1、超业精密搬迁及新增产能项目;2、大宇精雕搬迁及技术改造项目;3、研发中心建设项目;4、补充流动性资金。,20210302,0,-0.024390243902439157,0.0,-0.019098441124162036,-0.07678571428571435,-0.03575470111814383,-0.11428571428571421,-0.10098348553306113,0.008928571428571619,-0.020898870767945943,
300207.SZ,20210225,实施完成,,20211103,20211129,39.15,39.15,80.0,1、3C消费类锂离子电芯扩产项目;2、3C消费类锂电池模组扩产项目;3、笔记本电脑类锂电池模组扩产项目;4、补充流动资金,20210225,0,0.009234320892651304,-0.057186427754479574,-0.03677617721104376,-0.09149828440716756,-0.07035020155924498,-0.2523827678231034,-0.20316066376567787,0.05833015630956928,0.05588230779490155,
002735.SZ,20210225,终止,20220719,,,,,80.0,募集配套资金用于1、支付收购标的资产的现金对价;2、补充上市公司与标的公司流动资金和偿还债务等,20210225,0,0.007751937984495916,-0.03230769230769226,-0.011358861032475742,-0.007692307692307554,0.015406608828571144,0.10000000000000009,0.17242250731100972,0.028461538461538538,0.02608277410874482,
002270.SZ,20210225,终止,20210422,,,7.0,,80.0,用于偿还公司有息负债、补充流动资金,20210225,0,-0.03984063745019906,0.0269709543568466,0.049203063753969545,0.053941908713692976,0.0784755451612924,0.07468879668049788,0.14544484871200103,-0.018672199170124415,-0.02094194626685253,
300664.SZ,20210223,终止,20220228,,,6.0,,80.0,用于补充流动资金和偿还银行贷款,20210223,0,-0.015068493150684814,0.0055632823365785455,0.025955501821544047,0.08901251738525717,0.1286691414449357,0.08205841446453421,0.153375601570934,-0.03477051460361613,0.0036134303825201552,
002792.SZ,20210220,实施完成,,20211108,20211210,8.0,8.12,80.0,用于收购深圳市光为光通信科技有限公司少数股东股权、投资于高速光通信器件、光模块研发及生产项目、武汉研发中心建设项目、无线,20210219,1,0.021957340025094307,0.022099447513812098,0.037174583126358796,0.0055248618784529135,0.05913470027063439,-0.05279312461632901,0.02830598236909787,0.007366482504604033,0.06172078374156076,
300587.SZ,20210220,实施完成,,20211118,20211207,8.1,8.1,80.0,1、年产40万平方米橡胶减振垫产品生产线建设项目;2、年产45万根钢轨波导吸振器产品生产线建设项目;3、补充流动资金项目,20210219,1,0.034837688044338844,0.06962509563886776,0.08540119591028628,-0.02601377199693955,0.02591457533592445,0.16908951798010707,0.2691860421483947,0.2815608263198164,0.35070978493324945,
600626.SH,20210219,实施完成,,,20210802,9.0,8.69,80.0,用于补充流动资金,20210219,0,0.04558404558404572,0.027247956403269713,0.042399028334831,0.029972752043596618,0.08488603651699655,0.04632152588555849,0.13590675121933438,0.15531335149863756,0.21765039667638209,
002352.SZ,20210210,实施完成,,20211022,20211119,200.0,200.0,80.0,用于1、速运设备自动化升级项目;2、新建湖北鄂州民用机场转运中心工程项目;3、数智化供应链系统解决方案建设项目;4、陆路,20210210,0,0.10004697040864241,-0.005380017079419153,-0.01086521248963257,-0.11349274124679742,-0.09085594759485449,-0.19786507258753183,-0.14908418634413922,-0.40856712712964516,-0.3874382613927675,
600586.SH,20210210,监管审批,,,,14.0,,80.0,用于宁夏太阳能光伏轻质面板项目、马来西亚三期(太阳能电池封装玻璃)项目,20210210,0,-0.08857142857142852,0.10031347962382431,0.0942453987971088,0.07680250783699072,0.10429845435420537,0.006269592476489061,0.06746468677206474,0.10344827586206895,0.14286882811363366,
600525.SH,20210210,终止,20220216,,,9.01,,80.0,1、消费类电子智能检测设备扩建项目;2、半导体贴装及检测设备扩建项目;3、研发中心建设项目;4、补充流动资金。,20210210,0,-0.0991596638655462,0.05597014925373123,0.050146615928972516,0.050373134328357994,0.07719421183738584,0.005597014925373012,0.06675120721320704,0.005597014925373012,0.04152184306461093,
002397.SZ,20210209,终止,20220223,,,5.0,,80.0,1、品牌升级渠道建设项目；2、高端洗护中心建设项目；3、蚕丝原料基地建设项目；4、补充流动资金。,20210209,0,0.0277777777777779,0.0,-0.01411703357073768,0.07567567567567579,0.06595286026069691,0.07567567567567579,0.12459683271844146,0.11621621621621614,0.14346565556043855,
